,WindPower
15046,466.967
15047,502.161
15048,426.92800000000005
15049,425.44699999999995
15050,407.792
15051,371.583
15052,350.66
15054,268.3
15055,252.546
15056,279.976
15057,252.998
15058,210.875
15059,172.02599999999998
15060,141.64600000000002
15061,120.014
15062,107.19
15063,87.45200000000001
15064,128.201
15065,212.729
15066,329.444
15067,446.74
15068,503.345
15069,442.651
15070,355.042
15071,339.691
15073,227.145
15074,246.915
15075,243.25099999999998
15076,244.91099999999997
15077,250.153
15078,270.508
15079,315.401
15080,347.57199999999995
15081,374.26099999999997
15082,380.63699999999994
15083,357.412
15084,324.704
15085,300.949
15086,252.662
15087,226.183
15088,308.953
15089,398.272
15090,374.24
15091,336.05699999999996
15092,291.008
15093,257.553
15094,268.312
15095,237.827
15096,188.291
15097,223.11900000000003
15098,286.659
15099,291.423
15100,247.14700000000002
15101,197.84799999999998
15102,150.588
15103,150.938
15104,128.127
15105,128.22299999999998
15106,142.1
15107,137.359
15108,135.015
15109,128.403
15110,119.535
15112,95.03299999999999
15113,157.253
15114,241.36599999999999
15115,278.606
15116,270.728
15117,254.05200000000002
15118,230.25
15119,221.275
15120,215.873
15121,234.333
15122,238.433
15123,246.52
15124,252.388
15125,241.78599999999997
15126,138.836
15127,87.637
15128,130.373
15129,168.93900000000002
15130,129.626
15131,106.618
15132,95.515
15133,94.24
15134,110.676
15135,159.798
15136,257.825
15137,365.934
15138,393.611
15139,406.82199999999995
15140,401.67699999999996
15141,376.901
15142,396.231
15143,401.76099999999997
15144,383.43699999999995
15145,376.455
15146,390.11
15147,441.39099999999996
15148,465.49199999999996
15149,437.184
15150,233.80700000000002
15151,125.588
15152,164.96200000000002
15153,159.808
15155,122.133
15156,126.727
15158,147.343
15160,245.264
15161,442.29400000000004
15162,459.707
15163,425.913
15164,406.26099999999997
15165,372.276
15166,344.15
15167,354.57800000000003
15168,333.68199999999996
15169,347.88199999999995
15170,362.105
15172,383.26199999999994
15174,338.594
15175,272.973
15176,264.062
15177,267.893
15178,266.186
15179,244.68099999999998
15180,214.12099999999998
15181,152.88
15182,103.454
15183,143.99200000000002
15184,256.343
15185,353.476
15186,364.293
15188,391.535
15189,396.98699999999997
15190,396.809
15192,323.592
15193,340.144
15194,394.452
15195,420.98800000000006
15197,455.458
15198,393.47900000000004
15199,404.33
15200,456.327
15201,456.03
15202,444.99
15203,397.88300000000004
15204,370.20599999999996
15205,334.535
15206,310.347
15207,337.251
15208,445.787
15209,560.222
15210,498.843
15211,444.914
15213,401.709
15214,392.316
15215,432.249
15216,518.101
15217,560.721
15218,544.4590000000001
15219,546.641
15220,525.077
15221,501.914
15222,359.597
15223,355.19599999999997
15224,402.779
15225,420.267
15227,409.577
15228,408.019
15229,409.347
15230,369.99199999999996
15231,373.485
15232,500.515
15234,640.143
15235,531.81
15236,442.649
15237,401.68699999999995
15238,398.335
15239,405.55
15240,406.64599999999996
15241,446.101
15242,448.57099999999997
15244,484.23
15245,485.535
15246,403.093
15247,405.139
15248,501.93800000000005
15249,564.029
15250,600.009
15251,604.866
15252,578.757
15253,567.197
15254,555.93
15256,645.187
15257,715.0169999999999
15258,690.69
15259,644.771
15260,617.681
15261,587.563
15262,633.936
15263,613.5169999999999
15264,577.841
15265,605.701
15266,644.256
15267,644.361
15268,609.158
15269,580.773
15270,509.471
15271,539.26
15272,618.378
15274,673.725
15275,580.753
15276,506.652
15277,485.965
15278,439.645
15280,587.612
15281,650.29
15282,656.41
15283,655.404
15284,578.156
15285,627.425
15286,609.92
15287,598.064
15288,539.254
15289,486.615
15290,510.314
15291,539.221
15292,521.89
15293,539.298
15294,532.904
15295,573.531
15296,689.819
15297,742.135
15298,715.321
15299,666.683
15300,609.932
15301,541.654
15302,464.37699999999995
15304,555.967
15305,631.644
15306,668.31
15307,686.525
15308,686.332
15309,733.826
15310,696.81
15311,696.154
15313,708.923
15314,755.5360000000001
15315,764.3760000000001
15316,744.65
15317,738.775
15318,733.796
15319,733.877
15320,782.102
15321,822.515
15322,820.051
15323,757.8969999999999
15324,676.932
15325,612.977
15326,583.9490000000001
15327,654.48
15329,776.678
15330,838.699
15331,772.3910000000001
15333,757.6210000000001
15334,655.487
15335,624.6030000000001
15336,633.751
15337,673.456
15338,673.52
15339,673.4860000000001
15340,686.461
15341,724.789
15342,731.17
15343,730.2860000000001
15344,780.779
15345,839.128
15347,956.5219999999999
15348,976.685
15349,951.91
15350,893.426
15351,870.477
15352,901.51
15353,795.553
15354,799.3539999999999
15355,888.529
15356,902.212
15357,1027.607
15358,1165.99
15359,1322.904
15360,1443.4479999999999
15361,1565.4379999999999
15362,1669.854
15363,1746.2520000000002
15365,1804.749
15366,1779.5629999999999
15367,1723.326
15369,1311.838
15370,1069.73
15371,988.937
15372,974.419
15373,995.96
15374,989.077
15375,980.5010000000001
15376,863.686
15377,768.819
15378,733.8380000000001
15379,729.198
15380,672.8589999999999
15381,608.347
15382,544.01
15383,506.642
15384,497.32300000000004
15385,522.759
15386,501.89300000000003
15388,450.41900000000004
15389,471.93800000000005
15390,391.351
15391,357.73900000000003
15392,332.277
15393,313.77299999999997
15394,325.832
15396,496.316
15398,739.817
15399,907.7739999999999
15400,1004.6439999999999
15401,881.915
15402,883.0269999999999
15403,913.321
15405,946.2560000000001
15406,907.794
15407,863.815
15408,791.3760000000001
15409,703.433
15410,663.215
15411,582.734
15412,558.936
15413,492.286
15414,461.468
15415,382.19699999999995
15416,415.845
15417,516.659
15418,526.058
15419,446.046
15420,324.996
15421,306.904
15422,345.842
15423,478.066
15424,661.279
15425,619.491
15426,587.075
15427,527.466
15428,492.80699999999996
15429,456.866
15430,425.17900000000003
15431,622.4259999999999
15432,580.61
15433,523.919
15434,527.531
15435,506.45099999999996
15436,513.216
15437,506.30199999999996
15439,119.883
15440,69.692
15441,126.162
15442,155.77
15443,159.968
15444,169.248
15446,141.8
15447,184.77900000000002
15448,240.048
15450,454.811
15451,621.326
15452,760.602
15453,757.815
15454,687.048
15455,582.741
15457,532.8340000000001
15458,518.184
15459,530.6659999999999
15460,558.802
15461,566.6080000000001
15462,504.18199999999996
15463,461.45099999999996
15464,386.61199999999997
15465,567.577
15466,544.035
15467,398.05800000000005
15468,322.962
15469,329.838
15470,426.97900000000004
15471,630.9830000000001
15472,817.08
15473,936.02
15474,939.732
15475,863.4960000000001
15476,771.245
15477,640.312
15478,605.965
15479,589.189
15480,558.741
15481,548.814
15482,539.271
15483,521.6469999999999
15484,477.246
15485,452.236
15486,401.655
15487,231.33700000000002
15488,122.64
15489,139.211
15490,212.72299999999998
15491,240.47799999999998
15492,275.712
15493,327.663
15494,377.461
15495,687.952
15496,987.0160000000001
15497,999.077
15498,984.18
15499,988.196
15500,1021.855
15502,996.816
15503,1020.64
15504,1016.041
15505,932.433
15506,814.6039999999999
15507,721.2510000000001
15508,745.674
15509,949.29
15510,1001.438
15511,905.2460000000001
15512,892.173
15513,1020.6410000000001
15514,1053.635
15515,1026.107
15516,976.688
15517,894.0210000000001
15518,782.051
15519,795.612
15521,982.197
15522,921.436
15523,880.422
15524,874.807
15525,850.067
15526,786.477
15527,715.303
15528,697.3939999999999
15529,686.466
15530,658.515
15531,590.9630000000001
15532,645.186
15533,686.462
15534,606.553
15536,450.435
15537,555.987
15538,526.472
15539,473.26599999999996
15540,421.689
15541,366.775
15542,271.497
15543,276.947
15544,399.87199999999996
15546,555.98
15547,561.766
15548,539.224
15549,528.626
15550,532.058
15551,527.461
15552,522.774
15553,504.63199999999995
15554,483.73900000000003
15555,473.08099999999996
15556,426.67400000000004
15557,354.591
15558,281.107
15559,133.726
15560,35.791
15561,17.221
15562,25.063000000000002
15564,108.837
15566,126.811
15567,171.515
15568,175.16
15569,115.124
15570,61.855
15571,51.706
15572,62.927
15573,128.195
15574,234.66099999999997
15575,233.11
15577,224.615
15578,208.535
15579,137.775
15580,50.358000000000004
15581,17.736
15582,4.999
15583,10.79
15584,35.906
15586,135.674
15589,217.688
15590,293.168
15592,321.682
15593,307.033
15594,272.454
15595,201.41099999999997
15596,124.238
15597,59.893
15599,81.384
15600,117.109
15601,138.747
15602,152.89700000000002
15603,193.89700000000002
15604,227.798
15605,244.235
15606,294.978
15607,383.455
15608,511.77
15609,747.123
15610,927.079
15612,1220.4289999999999
15613,1413.3
15614,1457.894
15615,1409.749
15616,1357.309
15618,1208.471
15619,979.8910000000001
15620,839.092
15621,618.01
15622,563.668
15623,527.4159999999999
15624,486.009
15625,418.976
15627,329.42400000000004
15628,302.992
15629,202.511
15630,85.885
15631,12.783
15632,44.288000000000004
15633,158.636
15635,403.195
15636,475.41
15637,465.93699999999995
15638,512.534
15639,527.486
15640,622.49
15641,710.076
15642,809.048
15643,820.058
15644,782.023
15646,646.1419999999999
15647,518.184
15648,478.435
15649,485.92400000000004
15650,530.544
15651,495.39099999999996
15652,384.717
15653,326.245
15654,330.728
15655,317.119
15657,287.629
15658,269.632
15659,396.07800000000003
15660,490.49199999999996
15661,621.939
15662,699.9760000000001
15663,708.6389999999999
15664,737.085
15665,680.763
15666,632.85
15669,589.6569999999999
15670,592.742
15671,578.019
15672,567.887
15673,534.639
15674,470.077
15675,463.346
15676,435.865
15677,411.861
15678,373.64300000000003
15679,273.443
15680,200.78
15681,247.053
15682,362.719
15683,423.522
15684,704.7360000000001
15685,922.42
15686,1071.235
15687,1230.673
15688,1283.244
15689,1230.647
15690,1213.086
15694,1112.882
15695,1069.725
15696,1016.043
15697,928.737
15698,897.4730000000001
15699,888.5039999999999
15700,751.922
15701,676.34
15703,485.931
15704,295.056
15705,221.222
15706,252.34599999999998
15707,232.183
15708,168.787
15709,147.191
15710,166.331
15711,171.75
15713,295.015
15715,292.654
15716,237.955
15717,116.766
15719,192.87599999999998
15720,384.352
15721,435.5
15723,428.227
15724,450.392
15725,423.69599999999997
15728,619.806
15729,607.273
15730,651.685
15731,715.293
15732,686.4739999999999
15733,717.803
15734,723.222
15735,756.9689999999999
15736,745.3539999999999
15737,739.4110000000001
15738,688.6469999999999
15739,521.411
15740,284.202
15741,292.89599999999996
15742,527.51
15744,915.826
15745,704.9639999999999
15746,522.75
15747,363.38599999999997
15748,309.75
15749,335.759
15750,370.034
15751,221.56900000000002
15752,90.93299999999999
15753,68.406
15754,70.339
15755,77.266
15756,63.56399999999999
15757,40.657
15758,35.545
15759,33.775
15760,50.312
15761,85.587
15762,135.326
15763,195.33900000000003
15764,264.755
15765,332.852
15766,401.746
15767,475.085
15768,510.767
15769,529.927
15771,461.473
15772,314.883
15773,197.01
15774,191.81400000000002
15775,140.33100000000002
15776,64.035
15777,46.696999999999996
15778,45.461000000000006
15779,59.715
15781,99.197
15782,166.301
15784,430.57800000000003
15785,446.042
15786,422.13199999999995
15787,380.505
15788,305.968
15789,269.04400000000004
15790,237.012
15791,236.201
15792,209.96599999999998
15793,157.924
15794,123.15799999999999
15795,136.793
15796,162.994
15797,179.894
15798,193.28
15799,188.429
15800,199.34400000000002
15801,246.43099999999998
15802,267.013
15803,281.812
15804,306.44599999999997
15805,325.803
15806,364.584
15807,401.708
15808,415.80199999999996
15809,420.691
15810,427.10900000000004
15811,435.481
15812,444.70300000000003
15814,479.471
15815,485.155
15816,474.426
15817,469.142
15818,469.153
15819,468.475
15820,461.365
15822,468.931
15823,449.662
15825,516.219
15827,568.582
15829,657.301
15830,715.36
15831,759.413
15832,764.179
15833,747.188
15834,736.113
15835,722.1489999999999
15836,752.4860000000001
15837,736.324
15838,704.748
15839,671.077
15840,608.683
15841,530.693
15843,469.75199999999995
15844,472.538
15845,474.21
15846,485.975
15847,482.967
15848,475.25300000000004
15849,463.64
15850,464.624
15851,470.32800000000003
15852,483.335
15853,496.18199999999996
15854,512.312
15855,554.2180000000001
15856,582.677
15857,596.325
15858,594.839
15859,592.266
15860,572.169
15862,471.29699999999997
15863,450.407
15864,433.88
15865,412.13
15866,387.352
15867,407.108
15868,400.80199999999996
15869,388.76300000000003
15870,370.74800000000005
15871,370.9
15872,387.529
15873,361.75199999999995
15874,363.986
15876,317.157
15877,292.182
15878,254.574
15879,395.67
15880,555.946
15881,568.035
15882,466.19699999999995
15883,440.11
15884,397.277
15885,309.228
15886,383.374
15887,388.851
15888,305.711
15889,343.00199999999995
15890,388.103
15891,370.24800000000005
15892,392.986
15895,736.497
15896,743.86
15897,800.9939999999999
15898,771.301
15899,747.183
15901,723.2560000000001
15902,722.143
15904,614.939
15905,668.332
15906,681.2819999999999
15907,719.7330000000001
15908,740.341
15909,665.533
15910,568.621
15912,280.525
15913,196.085
15914,183.38299999999998
15915,185.62900000000002
15916,172.79
15917,154.817
15919,118.82600000000001
15920,178.62599999999998
15921,206.102
15922,158.997
15923,118.723
15924,110.74799999999999
15925,90.751
15926,94.836
15927,129.1
15928,164.137
15929,205.21
15931,254.515
15932,287.17400000000004
15933,352.76099999999997
15934,342.05199999999996
15935,313.688
15936,309.02299999999997
15937,288.251
15938,292.95099999999996
15939,269.202
15940,252.99400000000003
15941,252.02599999999998
15942,202.459
15943,152.773
15944,102.068
15945,54.613
15946,26.335
15947,15.788
15948,12.384
15949,6.2620000000000005
15950,17.171
15951,72.865
15952,207.463
15953,376.399
15955,553.411
15956,613.519
15958,632.0
15959,650.339
15960,594.399
15961,570.637
15963,495.305
15965,401.658
15966,360.11199999999997
15967,303.001
15968,178.31099999999998
15969,125.427
15970,183.238
15971,173.97299999999998
15972,226.048
15973,283.125
15974,404.895
15975,544.008
15976,645.269
15977,624.876
15978,623.372
15979,630.465
15980,631.248
15981,689.293
15982,752.046
15983,801.179
15984,825.448
15985,790.1189999999999
15986,662.054
15987,524.886
15988,627.9540000000001
15989,881.3910000000001
15990,1003.7539999999999
15991,1046.405
15992,995.949
15993,839.441
15994,660.692
15995,511.966
15996,439.676
15998,640.099
15999,669.78
16000,655.5139999999999
16001,589.284
16002,486.001
16003,266.461
16004,82.915
16005,192.896
16006,704.857
16007,723.36
16008,839.545
16010,914.937
16011,888.503
16012,920.72
16013,960.7810000000001
16014,982.2
16015,919.2610000000001
16018,901.19
16019,1147.807
16021,1321.5910000000001
16022,1388.6470000000002
16023,1378.161
16024,1290.589
16025,1220.4560000000001
16026,1179.0639999999999
16027,1165.9660000000001
16028,1148.861
16029,1142.215
16031,1059.319
16032,985.9630000000001
16035,840.158
16036,807.337
16037,782.092
16038,757.873
16039,681.2410000000001
16041,455.421
16042,428.45099999999996
16043,462.31
16044,468.452
16045,437.57199999999995
16046,457.124
16047,551.264
16048,675.675
16050,689.6289999999999
16051,655.5169999999999
16052,617.948
16053,540.692
16054,464.69699999999995
16055,375.63199999999995
16056,274.812
16057,235.106
16058,234.71
16059,242.47400000000002
16060,294.726
16061,334.795
16062,372.269
16063,399.485
16064,216.166
16066,86.22200000000001
16067,83.223
16068,101.103
16069,194.36900000000003
16070,386.415
16071,461.41
16072,461.408
16073,425.029
16074,391.11300000000006
16075,355.327
16076,331.385
16077,309.131
16078,289.017
16079,265.983
16080,228.13299999999998
16081,189.0
16082,155.705
16083,142.503
16084,184.58900000000003
16085,221.108
16086,199.69099999999997
16087,240.637
16088,305.976
16089,231.96599999999998
16090,151.692
16091,135.851
16092,175.832
16093,229.165
16094,288.75
16095,389.88199999999995
16096,422.16
16097,458.59
16098,567.997
16099,563.323
16100,510.86300000000006
16101,384.494
16102,338.63800000000003
16103,253.89700000000002
16104,231.679
16105,250.826
16106,235.468
16107,276.598
16109,365.079
16110,455.72
16111,604.911
16112,783.533
16113,962.905
16114,917.2439999999999
16115,1052.889
16116,1009.802
16117,828.573
16118,684.316
16119,523.549
16120,346.661
16121,245.83
16122,159.02200000000002
16124,28.179000000000002
16125,29.453000000000003
16126,93.29
16127,253.63
16128,501.874
16129,731.352
16131,555.4119999999999
16132,356.208
16133,273.844
16134,224.421
16135,194.32299999999998
16136,135.893
